Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-09-19,62.385,62.847,62.062,62.755,23174011,0.0,0
2018-09-20,63.17,63.493,62.801,63.401,15168181,0.0,0
2018-09-21,64.186,64.417,63.771,64.417,19397758,0.0,0
2018-09-24,63.678,64.186,63.586,63.678,12488220,0.0,0
2018-09-26,63.955,64.833,63.955,64.325,17715864,0.0,0
2018-09-27,64.001,64.74,63.909,64.094,9122870,0.0,0
2018-09-28,64.371,64.602,63.678,63.909,13210072,0.0,0
2018-10-02,62.801,63.263,62.478,62.57,24924108,0.0,0
2018-10-03,61.508,62.985,61.508,62.755,11138127,0.0,0
2018-10-04,63.032,63.032,62.385,62.847,19094289,0.0,0
2018-10-05,63.909,63.909,63.216,63.216,16068236,0.0,0
2018-10-08,62.985,63.493,62.801,62.847,18463655,0.0,0
2018-10-09,62.478,62.755,62.2,62.478,22500606,0.0,0
2018-10-10,62.385,63.216,62.385,62.893,22435246,0.0,0
2018-10-11,62.13,62.363,61.663,61.709,39115421,0.782906,0
2018-10-12,61.242,61.99,61.055,61.709,39363868,0.0,0
2018-10-15,61.102,61.149,60.448,60.495,39686626,0.0,0
2018-10-16,60.915,61.102,60.355,60.541,18497061,0.0,0
2018-10-18,60.541,60.541,59.841,60.308,26780608,0.0,0
2018-10-19,59.187,59.887,58.953,59.654,46898041,0.0,0
2018-10-22,59.374,60.168,59.28,60.121,26273240,0.0,0
2018-10-23,59.28,59.28,58.299,58.299,42301510,0.0,0
2018-10-24,57.972,58.439,57.505,57.552,35346106,0.0,0
2018-10-25,56.524,57.178,56.431,57.038,38075667,0.0,0
2018-10-26,56.898,57.131,56.384,56.524,27990146,0.0,0
2018-10-29,56.851,59.794,56.664,59.374,64952327,0.0,0
2018-10-30,59.233,59.794,58.906,59.0,27445301,0.0,0
2018-10-31,59.327,60.168,59.28,60.168,22025848,0.0,0
2018-11-01,60.261,61.102,60.214,60.775,21014129,0.0,0
2018-11-02,61.195,62.363,61.009,62.036,43633166,0.0,0
2018-11-05,61.102,61.382,60.822,61.195,17100904,0.0,0
2018-11-06,61.429,62.083,61.055,61.709,19930868,0.0,0
2018-11-07,61.336,62.27,61.289,61.616,25492921,0.0,0
2018-11-08,61.849,62.083,61.429,61.569,13072384,0.0,0
2018-11-09,61.195,61.429,60.401,60.401,17284987,0.0,0
2018-11-12,60.261,61.289,60.261,60.775,11698804,0.0,0
2018-11-13,59.794,60.635,59.514,60.495,18145671,0.0,0
2018-11-14,61.476,61.803,60.868,60.962,16058603,0.0,0
2018-11-15,61.476,61.663,60.868,61.663,8617672,0.0,0
2018-11-16,61.102,61.849,61.102,61.849,10231228,0.0,0
2018-11-19,61.569,61.803,61.149,61.709,11554287,0.0,0
2018-11-20,61.382,61.476,60.775,60.822,10809486,0.0,0
2018-11-21,60.074,61.055,60.074,61.009,8080026,0.0,0
2018-11-22,61.476,61.99,61.382,61.616,13596819,0.0,0
2018-11-23,61.476,61.99,61.382,61.569,12294674,0.0,0
2018-11-26,61.943,62.457,61.709,62.457,20246873,0.0,0
2018-11-27,62.597,63.064,62.503,62.69,17333496,0.0,0
2018-11-28,62.41,63.298,62.41,63.204,11917719,0.0,0
2018-11-29,63.204,63.391,62.27,62.27,14780991,0.0,0
2018-11-30,62.41,62.971,62.27,62.503,9362017,0.0,0
2018-12-03,63.157,63.718,63.157,63.718,23023683,0.0,0
2018-12-04,63.531,63.765,63.344,63.625,13049258,0.0,0
2018-12-05,62.363,62.457,61.943,61.943,30593647,0.0,0
2018-12-06,61.195,61.195,60.635,60.682,29308458,0.0,0
2018-12-07,60.074,60.214,59.514,59.514,37873254,0.0,0
2018-12-10,59.14,59.794,59.14,59.56,20212935,0.0,0
2018-12-11,58.953,59.374,58.906,59.187,18832189,0.0,0
2018-12-12,59.374,60.074,59.327,59.794,15282321,0.0,0
2018-12-13,60.261,60.915,60.261,60.915,14347218,0.0,0
2018-12-14,60.121,60.541,59.841,59.887,11285950,0.0,0
2018-12-17,60.635,60.635,59.981,60.028,7695323,0.0,0
2018-12-18,59.747,60.308,59.42,59.607,12381409,0.0,0
2018-12-19,60.588,60.588,59.607,59.887,6895906,0.0,0
2018-12-20,59.514,59.607,58.953,59.374,14706222,0.0,0
2018-12-21,59.794,60.308,59.607,60.308,15197112,0.0,0
2018-12-24,59.981,60.028,59.56,59.934,5543914,0.0,0
2018-12-27,60.168,60.635,59.701,59.794,12522057,0.0,0
2018-12-28,59.327,59.701,59.327,59.56,11895834,0.0,0
2018-12-31,60.495,60.541,60.168,60.541,7298717,0.0,0
2019-01-02,60.541,60.588,59.047,59.14,18887996,0.0,0
2019-01-03,59.14,59.56,58.906,59.093,10324886,0.0,0
2019-01-04,59.14,60.168,58.906,60.121,11338138,0.0,0
2019-01-07,60.962,61.055,60.355,60.635,14346790,0.0,0
2019-01-08,60.355,60.635,59.934,60.495,10578424,0.0,0
2019-01-09,60.915,61.663,60.682,61.195,25771115,0.0,0
2019-01-10,60.495,60.915,60.121,60.541,20936553,0.0,0
2019-01-11,60.868,61.429,60.635,61.102,13232930,0.0,0
2019-01-14,60.541,60.915,60.261,60.308,12175907,0.0,0
2019-01-15,60.588,61.055,60.308,60.822,16785749,0.0,0
2019-01-16,60.448,61.009,60.168,60.868,13220098,0.0,0
2019-01-17,60.728,61.149,60.635,60.868,11578113,0.0,0
2019-01-18,61.195,61.195,60.822,61.055,11975386,0.0,0
2019-01-21,61.289,61.569,60.962,61.055,14960914,0.0,0
2019-01-22,61.289,61.476,60.775,60.822,10094181,0.0,0
2019-01-23,60.541,61.195,60.541,60.682,12514956,0.0,0
2019-01-24,60.962,61.149,60.728,61.009,9811576,0.0,0
2019-01-25,60.822,61.569,60.775,61.569,19606418,0.0,0
2019-01-28,61.569,61.943,61.476,61.522,13132536,0.0,0
2019-01-29,61.149,61.756,61.149,61.616,20657393,0.0,0
2019-01-30,62.083,62.13,61.616,61.943,13455260,0.0,0
2019-01-31,62.27,62.55,62.036,62.317,19079464,0.0,0
2019-02-01,61.943,62.13,61.569,61.756,17431690,0.0,0
2019-02-04,61.382,61.756,61.336,61.616,12018093,0.0,0
2019-02-08,60.822,61.616,60.822,61.522,11037829,0.0,0
2019-02-11,61.476,61.756,61.289,61.663,11927453,0.0,0
2019-02-12,61.616,62.13,61.476,61.896,13828466,0.0,0
2019-02-13,62.223,62.971,62.036,62.69,22231404,0.0,0
2019-02-14,62.503,62.877,62.41,62.784,18544235,0.0,0
2019-02-15,62.503,62.503,61.943,61.99,25619649,0.0,0
2019-02-18,62.644,63.531,62.644,63.251,33646158,0.0,0
2019-02-19,63.298,63.484,61.522,61.803,63505533,0.0,0
2019-02-20,61.242,61.803,61.102,61.709,69143662,0.0,0
2019-02-21,62.234,62.426,61.899,62.186,34907228,1.64793,0
2019-02-22,61.803,61.995,61.516,61.707,37012651,0.0,0
2019-02-25,61.803,61.851,61.468,61.516,38184799,0.0,0
2019-02-26,61.42,61.468,60.941,61.276,42954726,0.0,0
2019-02-27,61.324,61.564,61.228,61.42,23690146,0.0,0
2019-02-28,61.516,62.091,61.372,61.468,22441992,0.0,0
2019-03-01,61.228,61.659,61.228,61.516,18392999,0.0,0
2019-03-04,61.42,61.995,61.324,61.516,31114804,0.0,0
2019-03-05,61.324,61.707,61.228,61.659,21053002,0.0,0
2019-03-06,61.42,62.043,61.42,61.995,18049783,0.0,0
2019-03-07,61.659,62.474,61.659,62.139,23198002,0.0,0
2019-03-08,61.803,61.803,61.372,61.564,56524305,0.0,0
2019-03-11,61.564,61.803,61.42,61.755,25652643,0.0,0
2019-03-12,61.851,62.186,61.803,62.139,17437611,0.0,0
2019-03-13,61.947,61.947,61.612,61.707,15180492,0.0,0
2019-03-14,61.803,61.995,61.612,61.947,13022202,0.0,0
2019-03-15,61.803,62.378,61.803,62.139,16445426,0.0,0
2019-03-18,62.234,62.474,61.995,62.378,17084671,0.0,0
2019-03-19,62.378,62.666,62.378,62.618,13800371,0.0,0
2019-03-20,62.33,62.426,62.091,62.33,16827986,0.0,0
2019-03-21,62.378,62.474,62.091,62.091,17954998,0.0,0
2019-03-22,62.282,62.282,61.612,62.043,16608194,0.0,0
2019-03-25,61.18,61.372,61.037,61.037,40486827,0.0,0
2019-03-26,61.324,61.42,61.132,61.228,14538300,0.0,0
2019-03-27,61.18,61.324,61.132,61.18,23080176,0.0,0
2019-03-28,60.989,61.276,60.989,61.037,19325936,0.0,0
2019-03-29,61.037,61.372,61.037,61.228,14013522,0.0,0
2019-04-01,61.468,62.091,61.42,62.043,20610944,0.0,0
2019-04-02,62.33,62.761,62.33,62.713,29102893,0.0,0
2019-04-03,63.384,63.815,63.24,63.624,43821179,0.0,0
2019-04-04,63.911,64.151,63.432,63.72,28689527,0.0,0
2019-04-08,63.767,64.199,63.672,63.911,17767223,0.0,0
2019-04-09,64.199,64.199,63.815,64.199,19765001,0.0,0
2019-04-10,64.007,64.151,63.72,64.151,13952939,0.0,0
2019-04-11,64.103,64.151,63.528,63.815,15217993,0.0,0
2019-04-12,63.815,64.103,63.72,64.103,11869128,0.0,0
2019-04-15,64.678,64.965,64.294,64.294,20520188,0.0,0
2019-04-16,64.007,64.869,64.007,64.774,14092313,0.0,0
2019-04-17,64.869,65.109,64.63,65.013,17999581,0.0,0
2019-04-18,65.109,65.157,64.726,64.774,14176761,0.0,0
2019-04-23,64.438,65.061,64.438,64.869,10364545,0.0,0
2019-04-24,64.774,64.917,64.151,64.39,11744766,0.0,0
2019-04-25,64.199,64.39,63.911,64.103,9377939,0.0,0
2019-04-26,63.911,64.294,63.911,64.199,8458146,0.0,0
2019-04-29,64.678,64.774,64.438,64.63,12173434,0.0,0
2019-04-30,64.726,64.917,64.582,64.869,12370354,0.0,0
2019-05-02,65.013,65.54,64.965,65.396,25286724,0.0,0
2019-05-03,65.061,67.552,64.726,66.786,55674806,0.0,0
2019-05-06,65.636,65.971,64.774,65.253,37862198,0.0,0
2019-05-07,65.396,65.923,65.253,65.828,19457936,0.0,0
2019-05-08,64.774,65.061,64.534,64.63,21418045,0.0,0
2019-05-09,64.39,64.63,63.624,63.672,21447182,0.0,0
2019-05-10,64.247,64.63,63.336,64.103,20761009,0.0,0
2019-05-14,63.24,63.863,63.145,63.528,21149015,0.0,0
2019-05-15,63.528,64.055,63.528,63.911,16609386,0.0,0
2019-05-16,63.893,64.232,63.748,64.087,12366045,0.781276,0
2019-05-17,63.99,64.426,63.408,63.554,18126891,0.0,0
2019-05-20,63.505,63.651,63.02,63.214,15197013,0.0,0
2019-05-21,63.117,63.554,63.02,63.117,13357735,0.0,0
2019-05-22,63.505,63.505,63.166,63.311,6450895,0.0,0
2019-05-23,63.166,63.36,62.923,63.263,16422925,0.0,0
2019-05-24,63.505,63.651,63.311,63.408,11096896,0.0,0
2019-05-27,63.505,63.651,63.36,63.457,8537156,0.0,0
2019-05-28,63.166,63.505,63.166,63.457,7627167,0.0,0
2019-05-29,63.02,63.408,62.875,62.875,12597856,0.0,0
2019-05-30,62.827,63.02,62.487,62.536,17349231,0.0,0
2019-05-31,62.536,62.681,62.051,62.099,16537962,0.0,0
2019-06-03,62.051,62.148,61.227,61.372,26324622,0.0,0
2019-06-04,61.857,62.002,61.566,61.76,15274817,0.0,0
2019-06-05,62.536,62.584,62.099,62.293,14372043,0.0,0
2019-06-06,62.051,62.342,61.905,62.342,8995785,0.0,0
2019-06-10,62.536,63.263,62.536,63.263,11741882,0.0,0
2019-06-11,63.214,63.554,63.02,63.457,10031271,0.0,0
2019-06-12,63.214,63.214,62.536,62.73,11702927,0.0,0
2019-06-13,62.439,62.536,61.76,62.342,21905440,0.0,0
2019-06-14,62.099,62.342,61.712,61.857,25046301,0.0,0
2019-06-17,62.342,62.681,61.905,62.245,18567908,0.0,0
2019-06-18,62.051,62.439,61.954,62.099,12044612,0.0,0
2019-06-19,62.972,63.214,62.778,63.166,16606390,0.0,0
2019-06-20,63.02,63.408,63.02,63.214,11913135,0.0,0
2019-06-21,62.972,62.972,62.39,62.681,17137080,0.0,0
2019-06-24,62.342,62.778,62.245,62.39,11437437,0.0,0
2019-06-25,62.39,62.584,62.051,62.148,11193149,0.0,0
2019-06-26,62.536,62.536,62.051,62.196,7975283,0.0,0
2019-06-27,62.633,63.069,62.245,63.069,11936527,0.0,0
2019-06-28,63.069,63.069,62.633,62.827,8752871,0.0,0
2019-07-02,63.36,63.796,63.263,63.36,17757714,0.0,0
2019-07-03,63.505,63.554,63.263,63.505,9840078,0.0,0
2019-07-04,63.699,63.699,63.166,63.602,10982425,0.0,0
2019-07-05,63.408,63.699,63.408,63.457,7539388,0.0,0
2019-07-08,63.214,63.408,62.73,63.02,15968478,0.0,0
2019-07-09,63.311,63.311,62.875,62.923,9333008,0.0,0
2019-07-10,63.069,63.408,62.778,62.923,9750805,0.0,0
2019-07-11,63.02,63.505,63.02,63.214,7178970,0.0,0
2019-07-12,63.214,63.36,63.117,63.214,5833437,0.0,0
2019-07-15,63.02,63.166,62.681,63.02,10767909,0.0,0
2019-07-16,63.117,63.311,63.02,63.117,7113401,0.0,0
2019-07-17,63.02,63.02,62.827,63.02,6980029,0.0,0
2019-07-18,62.778,62.923,62.633,62.778,9325515,0.0,0
2019-07-19,62.972,63.214,62.827,63.069,8481864,0.0,0
2019-07-22,62.875,62.875,62.487,62.487,11874724,0.0,0
2019-07-23,62.584,62.923,62.536,62.778,7835690,0.0,0
2019-07-24,63.117,63.408,62.487,62.73,11167792,0.0,0
2019-07-25,62.487,62.73,62.439,62.681,12770248,0.0,0
2019-07-26,62.245,62.342,61.954,62.293,17063658,0.0,0
2019-07-29,62.099,62.293,61.857,61.954,19884602,0.0,0
2019-07-30,61.954,62.051,61.808,61.857,15034042,0.0,0
2019-07-31,61.663,61.663,61.372,61.421,11880623,0.0,0
2019-08-01,61.033,61.324,61.033,61.13,21704350,0.0,0
2019-08-02,60.597,60.79,60.257,60.257,37180216,0.0,0
2019-08-05,59.627,59.724,59.142,59.142,50137598,0.0,0
2019-08-06,57.979,58.657,57.252,58.464,57576664,0.0,0
2019-08-07,58.173,58.512,58.027,58.367,28095015,0.0,0
2019-08-08,58.27,58.803,58.221,58.367,21726063,0.0,0
2019-08-09,58.367,58.561,58.173,58.173,24048992,0.0,0
2019-08-12,57.591,57.688,57.203,57.252,41863436,0.0,0
2019-08-13,56.331,56.428,55.846,55.943,49316383,0.0,0
2019-08-14,56.718,56.767,56.234,56.234,35567046,0.0,0
2019-08-15,55.233,55.872,54.84,55.823,49571041,0.781801,0
2019-08-16,55.38,55.577,55.086,55.528,47862280,0.0,0
2019-08-19,55.97,57.1,55.97,56.953,36632571,0.0,0
2019-08-20,56.314,56.511,56.019,56.412,27527462,0.0,0
2019-08-21,56.117,56.314,56.019,56.216,22636964,0.0,0
2019-08-22,56.019,56.117,55.823,55.872,15989364,0.0,0
2019-08-23,56.019,56.363,55.872,56.117,11618984,0.0,0
2019-08-26,54.84,55.233,54.348,55.233,38545207,0.0,0
2019-08-27,55.233,55.38,54.84,55.086,20967181,0.0,0
2019-08-28,55.036,55.233,54.84,55.086,15584955,0.0,0
2019-08-29,54.987,55.184,54.692,55.184,20362955,0.0,0
2019-08-30,55.479,55.626,54.987,55.331,20440035,0.0,0
2019-09-02,55.184,55.233,54.742,55.086,18184381,0.0,0
2019-09-03,54.987,55.38,54.938,54.987,12569096,0.0,0
2019-09-04,55.036,57.395,55.036,56.904,47683204,0.0,0
2019-09-05,56.707,57.1,56.019,56.511,29114189,0.0,0
2019-09-06,57.051,57.395,56.756,56.904,33965313,0.0,0
2019-09-09,57.002,57.444,57.002,57.199,22692462,0.0,0
2019-09-10,57.886,58.28,57.69,57.886,28111243,0.0,0
2019-09-11,58.574,59.705,58.525,59.705,49652434,0.0,0
2019-09-12,59.901,59.901,58.82,59.213,16448642,0.0,0
2019-09-13,59.459,59.705,59.164,59.655,11716206,0.0,0
2019-09-16,59.95,59.95,59.459,59.557,20357733,0.0,0
2019-09-17,59.115,59.164,58.378,58.722,15169317,0.0,0
2019-09-18,58.722,59.017,58.673,58.82,7295510,0.0,0
2019-09-19,58.673,58.968,58.083,58.673,15575777,0.0,0
2019-09-20,58.968,59.361,58.869,58.968,13068832,0.0,0
2019-09-23,58.771,59.459,58.427,58.476,14643542,0.0,0
2019-09-24,58.722,59.262,58.722,58.918,12563525,0.0,0
2019-09-25,58.722,58.968,58.28,58.378,11934910,0.0,0
2019-09-26,58.28,58.869,58.28,58.722,10879180,0.0,0
2019-09-27,58.82,58.968,58.673,58.869,12205960,0.0,0
2019-09-30,58.771,59.459,58.722,59.361,16966500,0.0,0
2019-10-02,58.525,58.918,58.427,58.624,20900040,0.0,0
2019-10-03,57.444,58.132,57.395,57.837,38437220,0.0,0
2019-10-04,57.837,57.985,57.002,57.248,26439400,0.0,0
2019-10-08,57.051,58.132,57.002,57.444,19452350,0.0,0
2019-10-09,56.707,57.297,56.609,57.1,37955190,0.0,0
2019-10-10,56.884,57.681,56.585,57.233,25985170,0.78329,0
2019-10-11,57.781,58.927,57.582,58.727,31732090,0.0,0
2019-10-14,59.624,60.122,59.524,59.724,37686670,0.0,0
2019-10-15,59.773,59.923,59.325,59.724,17282260,0.0,0
2019-10-16,59.923,60.022,59.624,59.873,16761530,0.0,0
2019-10-17,60.421,60.969,60.371,60.67,22561670,0.0,0
2019-10-18,60.77,60.969,60.371,60.67,15942790,0.0,0
2019-10-21,60.421,61.068,60.421,60.919,15089020,0.0,0
2019-10-22,61.168,61.367,60.919,61.168,14219410,0.0,0
2019-10-23,61.268,61.367,60.67,60.969,13635560,0.0,0
2019-10-24,61.318,61.716,61.168,61.616,15903440,0.0,0
2019-10-25,61.567,61.716,61.318,61.417,10421910,0.0,0
2019-10-28,61.467,62.065,59.574,60.022,52413550,0.0,0
2019-10-29,59.176,59.375,58.927,59.225,32531540,0.0,0
2019-10-30,59.076,59.275,58.976,58.976,10656720,0.0,0
2019-10-31,59.076,59.773,59.026,59.275,13088010,0.0,0
2019-11-01,58.678,59.524,58.678,59.375,10663690,0.0,0
2019-11-04,59.425,59.923,59.425,59.873,21465210,0.0,0
2019-11-05,60.072,60.172,59.724,59.873,14843110,0.0,0
2019-11-06,59.873,60.271,59.773,60.122,10842800,0.0,0
2019-11-07,59.873,60.222,59.773,59.973,14258010,0.0,0
2019-11-08,59.823,59.973,59.674,59.823,11412170,0.0,0
2019-11-11,59.275,59.475,58.628,58.777,20588650,0.0,0
2019-11-12,59.026,59.126,58.628,58.827,9967719,0.0,0
2019-11-13,58.678,58.727,57.831,58.03,26033080,0.0,0
2019-11-14,57.681,57.93,57.382,57.681,21907830,0.0,0
2019-11-15,57.681,57.831,57.482,57.482,15597470,0.0,0
2019-11-18,57.582,58.329,57.283,57.98,16292630,0.0,0
2019-11-19,57.781,58.777,57.781,58.628,12713220,0.0,0
2019-11-20,58.578,58.777,58.279,58.279,9331961,0.0,0
2019-11-21,57.781,57.881,57.482,57.681,16487570,0.0,0
2019-11-22,57.681,58.03,57.681,57.93,9236235,0.0,0
2019-11-25,58.578,59.176,58.279,58.777,15809200,0.0,0
2019-11-26,58.976,59.126,58.578,58.578,9230822,0.0,0
2019-11-27,58.777,58.877,58.478,58.727,6860770,0.0,0
2019-11-28,58.528,58.877,58.428,58.578,8285918,0.0,0
2019-11-29,58.279,58.279,57.881,57.881,15146670,0.0,0
2019-12-02,58.03,58.329,57.98,58.179,7434573,0.0,0
2019-12-03,57.632,57.831,57.283,57.731,18076740,0.0,0
2019-12-04,56.785,57.034,56.685,56.785,38315860,0.0,0
2019-12-05,57.333,57.333,56.835,56.984,16758240,0.0,0
2019-12-06,56.934,57.333,56.934,57.233,15047530,0.0,0
2019-12-09,57.432,57.831,57.432,57.482,11014410,0.0,0
2019-12-10,57.482,57.781,57.382,57.382,7667055,0.0,0
2019-12-11,57.382,57.93,57.283,57.831,11546570,0.0,0
2019-12-12,58.03,58.578,58.03,58.379,14197030,0.0,0
2019-12-13,59.823,60.371,59.574,60.122,44146500,0.0,0
2019-12-16,59.773,59.923,59.574,59.773,13497090,0.0,0
2019-12-17,60.471,60.67,60.072,60.471,23525860,0.0,0
2019-12-18,60.321,60.471,60.122,60.371,9810029,0.0,0
2019-12-19,60.77,60.77,60.172,60.57,12698140,0.0,0
2019-12-20,60.371,60.62,60.172,60.521,11966860,0.0,0
2019-12-23,60.471,60.471,60.072,60.321,10340740,0.0,0
2019-12-24,60.271,60.271,59.923,60.271,3714946,0.0,0
2019-12-27,60.57,60.67,60.371,60.62,14441580,0.0,0
2019-12-30,60.57,60.969,60.471,60.67,15500080,0.0,0
2019-12-31,60.62,60.77,60.271,60.62,6998814,0.0,0
2020-01-02,60.62,60.72,60.371,60.67,14629070,0.0,0
2020-01-03,60.67,60.969,60.022,60.172,14419530,0.0,0
2020-01-06,59.873,60.172,59.574,59.773,13809300,0.0,0
2020-01-07,59.973,60.072,59.574,59.674,8818594,0.0,0
2020-01-08,59.076,59.176,58.628,59.076,16826660,0.0,0
2020-01-09,59.325,59.674,59.325,59.624,17802370,0.0,0
2020-01-10,59.724,59.823,59.524,59.624,19011470,0.0,0
2020-01-13,59.275,60.072,59.275,59.724,40492590,0.0,0
2020-01-14,59.574,59.773,59.425,59.524,19350070,0.0,0
2020-01-15,59.375,59.724,59.375,59.574,11324310,0.0,0
2020-01-16,59.574,60.072,59.524,59.674,12528970,0.0,0
2020-01-17,59.624,60.172,59.624,59.923,12045160,0.0,0
2020-01-20,59.674,60.022,59.674,59.724,11801540,0.0,0
2020-01-21,59.126,59.574,58.927,58.927,23520200,0.0,0
2020-01-22,58.777,59.275,58.777,59.076,13123060,0.0,0
2020-01-23,58.727,59.076,58.478,58.727,22887880,0.0,0
2020-01-24,58.428,58.777,58.379,58.528,6897204,0.0,0
2020-01-29,56.934,57.681,56.884,57.333,35228940,0.0,0
2020-01-30,56.984,57.183,56.486,56.486,32487040,0.0,0
2020-01-31,56.984,57.084,56.635,56.635,23220130,0.0,0
2020-02-03,56.137,56.536,55.888,56.287,26826540,0.0,0
2020-02-04,55.788,56.635,55.788,56.386,24510370,0.0,0
2020-02-05,56.087,56.585,56.087,56.585,25450080,0.0,0
2020-02-06,57.582,58.03,56.984,57.681,21438720,0.0,0
2020-02-07,57.233,57.731,57.233,57.582,16166110,0.0,0
2020-02-10,57.632,58.478,57.532,57.881,21510390,0.0,0
2020-02-11,57.98,58.678,57.98,58.428,13625700,0.0,0
2020-02-12,58.827,59.375,58.678,59.126,20911600,0.0,0
2020-02-13,59.524,59.674,59.076,59.225,20939320,0.0,0
2020-02-14,59.275,59.674,59.126,59.425,14762820,0.0,0
2020-02-17,58.927,59.375,58.777,59.176,20379810,0.0,0
2020-02-18,59.126,59.126,57.283,57.532,49578370,0.0,0
2020-02-19,56.038,57.034,55.988,56.785,69758710,0.0,0
2020-02-20,56.585,56.884,56.386,56.585,47355000,0.0,0
2020-02-21,56.287,56.785,56.287,56.436,41477290,0.0,0
2020-02-24,56.436,56.585,56.287,56.287,49917790,0.0,0
2020-02-25,55.788,56.137,55.788,55.838,47023540,0.0,0
2020-02-26,55.241,55.639,55.141,55.39,88500750,0.0,0
2020-02-27,54.8,54.8,54.2,54.4,47341940,0.21,0
2020-02-28,53.35,53.4,53.0,53.15,68658070,0.0,0
2020-03-02,52.5,52.95,52.5,52.8,45360510,0.0,0
2020-03-03,53.0,53.1,52.55,52.55,45432000,0.0,0
2020-03-04,51.75,51.95,50.8,51.35,78906340,0.0,0
2020-03-05,51.55,52.1,51.5,51.8,53217410,0.0,0
2020-03-06,51.15,51.15,50.55,50.65,106618700,0.0,0
2020-03-09,49.0,49.55,48.6,48.75,107572300,0.0,0
2020-03-10,48.4,49.55,48.4,48.9,69125630,0.0,0
2020-03-11,49.2,49.2,48.6,48.65,54556150,0.0,0
2020-03-12,48.0,48.0,46.5,46.65,93238450,0.0,0
2020-03-13,42.0,46.1,42.0,45.7,127327700,0.0,0
2020-03-16,44.0,44.75,43.6,43.8,91411720,0.0,0
2020-03-17,45.0,45.5,43.85,44.95,61904930,0.0,0
2020-03-18,45.2,46.5,44.15,44.55,63302200,0.0,0
2020-03-19,44.2,44.9,43.5,44.6,77249630,0.0,0
2020-03-20,44.95,47.0,44.95,47.0,54043420,0.0,0
2020-03-23,44.75,44.85,43.85,44.2,64238220,0.0,0
2020-03-24,45.0,45.2,44.45,45.1,35692750,0.0,0
2020-03-25,46.1,46.6,45.0,46.3,46847800,0.0,0
2020-03-26,45.95,45.95,45.05,45.7,29685400,0.0,0
2020-03-27,46.0,46.15,45.1,45.4,38499000,0.0,0
2020-03-30,44.8,45.15,44.1,44.5,51712030,0.0,0
2020-03-31,44.75,44.9,43.95,44.15,34812410,0.0,0
2020-04-01,41.0,41.7,39.8,39.95,212365100,0.0,0
2020-04-02,38.8,39.2,37.8,38.9,120204700,0.0,0
2020-04-03,38.0,38.3,37.6,37.9,90173250,0.0,0
2020-04-06,38.5,39.2,38.05,38.95,61129880,0.0,0
2020-04-07,39.8,40.3,39.2,40.15,74051600,0.0,0
2020-04-08,40.15,41.0,39.9,39.9,48475460,0.0,0
2020-04-09,40.45,41.05,40.2,41.0,40473130,0.0,0
2020-04-14,41.0,41.9,40.85,41.45,36916860,0.0,0
2020-04-15,41.3,41.75,40.6,40.6,29855940,0.0,0
2020-04-16,39.75,39.95,39.35,39.7,37385630,0.0,0
2020-04-17,39.8,40.3,39.45,39.5,52045130,0.0,0
2020-04-20,40.2,40.6,39.8,40.05,30234010,0.0,0
2020-04-21,39.8,39.95,39.05,39.15,26649500,0.0,0
2020-04-22,38.45,38.95,38.35,38.85,30535510,0.0,0
2020-04-23,38.8,39.0,38.45,38.7,16392710,0.0,0
2020-04-24,38.5,39.15,38.5,38.75,15509150,0.0,0
2020-04-27,38.95,39.65,38.8,39.5,29008800,0.0,0
2020-04-28,40.1,40.4,39.05,39.95,54166070,0.0,0
2020-04-29,40.6,40.75,40.15,40.25,34078050,0.0,0
2020-05-04,39.0,39.0,38.6,38.6,53885330,0.0,0
2020-05-05,38.6,39.2,38.3,39.0,24186600,0.0,0
2020-05-06,38.5,39.15,38.5,39.0,32638880,0.0,0
2020-05-07,38.7,39.0,38.55,38.85,23315860,0.0,0
2020-05-08,39.3,39.75,39.15,39.55,19639620,0.0,0
2020-05-11,39.85,40.45,39.8,40.05,38970670,0.0,0
2020-05-12,39.2,39.5,38.85,39.3,30960470,0.0,0
2020-05-13,39.0,39.45,38.7,38.9,30665360,0.0,0
2020-05-14,38.5,38.55,38.05,38.2,42920340,0.0,0
2020-05-15,38.25,38.3,38.0,38.1,23336590,0.0,0
2020-05-18,38.0,38.2,37.8,38.2,25621990,0.0,0
2020-05-19,39.35,39.65,39.1,39.45,43427630,0.0,0
2020-05-20,39.1,39.2,38.4,38.45,28961820,0.0,0
2020-05-21,39.0,39.0,38.5,38.5,16663300,0.0,0
2020-05-22,37.6,37.7,35.45,35.85,122796400,0.0,0
2020-05-25,35.55,35.8,35.0,35.7,48071220,0.0,0
2020-05-26,36.0,37.1,35.8,36.9,33450160,0.0,0
2020-05-27,37.3,37.5,36.3,37.35,42822280,0.0,0
2020-05-28,37.5,38.2,36.3,37.0,56105690,0.0,0
2020-05-29,36.3,36.45,35.85,35.85,41062940,0.0,0
2020-06-01,36.15,36.95,36.15,36.6,50234470,0.0,0
2020-06-02,36.6,37.2,36.5,37.2,35840240,0.0,0
2020-06-03,37.55,38.2,37.5,38.15,53534760,0.0,0
2020-06-04,38.9,39.2,38.5,38.85,55254190,0.0,0
2020-06-05,39.2,40.6,38.95,40.5,153403300,0.0,0
2020-06-08,41.1,41.4,40.45,41.0,102483900,0.0,0
2020-06-09,41.2,41.2,40.15,40.35,50714650,0.0,0
